stop_id,location,address,name,direction,route_id,seq,stop_name,stop_lon,stop_lat
47,Drumcondra Station,Drumcondra Rd,33,I,331007,97,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
47,Drumcondra Station,Drumcondra Rd,33,I,331008,89,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
47,Drumcondra Station,Drumcondra Rd,33,I,331009,97,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
47,Drumcondra Station,Drumcondra Rd,33,I,331060,96,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
47,Drumcondra Station,Drumcondra Rd,41,I,411001,49,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
47,Drumcondra Station,Drumcondra Rd,41,I,411002,46,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
47,Drumcondra Station,Drumcondra Rd,41,I,411003,41,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
47,Drumcondra Station,Drumcondra Rd,41,I,411004,25,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
47,Drumcondra Station,Drumcondra Rd,41A,I,041A1001,49,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
47,Drumcondra Station,Drumcondra Rd,41B,I,041B1002,42,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
47,Drumcondra Station,Drumcondra Rd,41C,I,041C1001,54,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
47,Drumcondra Station,Drumcondra Rd,41C,I,041C1002,35,"Drumcondra, Near Train Station",-6.25729825652802,53.3639161189927
48,Fitzroy Avenue,Drumcondra Rd,33,I,331006,97,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,33,I,331007,98,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,33,I,331008,90,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,33,I,331009,98,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,33,I,331060,97,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,41,I,411001,50,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,41,I,411002,47,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,41,I,411003,42,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,41,I,411004,26,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,41A,I,041A1001,50,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,41B,I,041B1002,43,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,41C,I,041C1001,55,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
48,Fitzroy Avenue,Drumcondra Rd,41C,I,041C1002,36,"Summerhill (Dublin City), Lower Drumcondra Road",-6.25879046525832,53.362329033001004
